Integrated_Pathway,Gene,Source_Sub_Pathway
NF-κB Signaling,PPM1B,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PPM1N,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PPP2CA,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,PPP2CB,GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,PPP2R1A,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,PPP2R1B,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,PPP2R5D,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,PPP5C,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PRDX1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PRDX3,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,PRDX4,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_I_KAPPAB_PHOSPHORYLATION
NF-κB Signaling,PRKCB,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PRKCE,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PRKCH,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,PRKCI,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,PRKCQ,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,PRKCZ,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,PRKD1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY
NF-κB Signaling,PRKD2,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY
NF-κB Signaling,PRKD3,KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY
NF-κB Signaling,PRKN,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PRL,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PRMT2,GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,PSMA1,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMA2,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMA3,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMA4,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMA5,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMA6,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOMF_NF_KAPPAB_BINDING/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMA7,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMA8,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB1,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB10,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB11,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB2,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB3,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB4,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB5,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB6,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB7,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB8,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMB9,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMC1,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMC2,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMC3,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMC4,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMC5,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMC6,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD1,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD10,GOBP_CYTOPLASMIC_SEQUESTERING_OF_NF_KAPPAB/GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD11,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD12,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD13,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD14,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD2,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD3,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD4,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD5,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD6,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD7,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD8,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMD9,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSME1,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSME2,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSME3,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSME4,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PSMF1,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,PTGIS,GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,PTP4A3,GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PTPN11,KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY
NF-κB Signaling,PTPN22,GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,PTPRJ,KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY
NF-κB Signaling,PYCARD,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOCC_IKAPPAB_KINASE_COMPLEX
NF-κB Signaling,PYDC1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOCC_IKAPPAB_KINASE_COMPLEX
NF-κB Signaling,PYDC2,GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RAB7B,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RASSF2,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RBCK1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION
NF-κB Signaling,RBX1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RC3H1,GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RC3H2,GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,REL,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOCC_NF_KAPPAB_COMPLEX/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS
NF-κB Signaling,RELA,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOCC_NF_KAPPAB_COMPLEX/GOMF_NF_KAPPAB_BINDING/KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY/KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS/REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,RELB,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOCC_NF_KAPPAB_COMPLEX/KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY
NF-κB Signaling,RFPL1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RFPL2,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RFPL3,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RFPL4A,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RFPL4AL1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RHEBL1,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RHOA,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RHOC,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RHOH,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RIGI,KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY
NF-κB Signaling,RIOK3,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RIPK1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION/KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY/REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1
NF-κB Signaling,RIPK2,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY/REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,RIPK3,GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1
NF-κB Signaling,RIPK4,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RNF25,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOMF_NF_KAPPAB_BINDING
NF-κB Signaling,RNF31,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION
NF-κB Signaling,ROCK1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,ROCK2,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,ROR1,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
NF-κB Signaling,RORA,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
NF-κB Signaling,RPS27A,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS/REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,RPS27AP11,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,RPS3,GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY/GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION/GOCC_NF_KAPPAB_COMPLEX
NF-κB Signaling,RPS6KA1,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,RPS6KA2,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,RPS6KA3,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION
NF-κB Signaling,RPS6KA4,GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
