Integrated_Pathway,Gene,Source_Sub_Pathway
P53-mediated Cell Death,SPRED1,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,SPRED2,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,SSRP1,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,ST14,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,STEAP3,HALLMARK_P53_PATHWAY / KEGG_P53_SIGNALING_PATHWAY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES
P53-mediated Cell Death,STK11,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,STOM,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,SUPT16H,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF1,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF10,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF11,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF12,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF13,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF15,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF1L,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF2,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF3,GOMF_P53_BINDING / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF4,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF4B,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF5,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF6,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF7,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF7L,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF9,GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAF9B,GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TAP1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TAX1BP3,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TBP,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TCHH,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TCN2,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TEP1,GOMF_P53_BINDING
P53-mediated Cell Death,TFAP4,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,TGFA,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TGFB1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,THBS1,KEGG_P53_SIGNALING_PATHWAY
P53-mediated Cell Death,TIFAB,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,TM4SF1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TM7SF3,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TMEM109,GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,TMEM219,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
P53-mediated Cell Death,TNFRSF10A,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
P53-mediated Cell Death,TNFRSF10B,KEGG_P53_SIGNALING_PATHWAY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
P53-mediated Cell Death,TNFRSF10C,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
P53-mediated Cell Death,TNFRSF10D,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
P53-mediated Cell Death,TNFSF9,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TNNI1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TOB1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TOP3A,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TOPBP1,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TOPORS,GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,TP53,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_CELL_CYCLE_ARREST / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / HALLMARK_P53_PATHWAY / KEGG_P53_SIGNALING_PATHWAY / REACTOME_REGULATION_OF_TP53_ACTIVITY / REACTOME_STABILIZATION_OF_P53 / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
P53-mediated Cell Death,TP53AIP1,KEGG_P53_SIGNALING_PATHWAY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES
P53-mediated Cell Death,TP53BP1,GOMF_P53_BINDING
P53-mediated Cell Death,TP53BP2,GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / REACTOME_REGULATION_OF_TP53_ACTIVITY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
P53-mediated Cell Death,TP53I3,KEGG_P53_SIGNALING_PATHWAY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
P53-mediated Cell Death,TP53INP1,REACTOME_REGULATION_OF_TP53_ACTIVITY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES
P53-mediated Cell Death,TP53RK,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TP63,GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / HALLMARK_P53_PATHWAY / REACTOME_REGULATION_OF_TP53_ACTIVITY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
P53-mediated Cell Death,TP73,GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / KEGG_P53_SIGNALING_PATHWAY / REACTOME_REGULATION_OF_TP53_ACTIVITY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
P53-mediated Cell Death,TPD52L1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TPRKB,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TPX2,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TRAF4,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TRAFD1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TRIAP1,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_CELL_CYCLE_ARREST / GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / HALLMARK_P53_PATHWAY / REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES
P53-mediated Cell Death,TRIB3,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TRIM24,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING
P53-mediated Cell Death,TRIM29,GOMF_P53_BINDING
P53-mediated Cell Death,TSC2,KEGG_P53_SIGNALING_PATHWAY
P53-mediated Cell Death,TSC22D1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TSPYL2,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,TTC5,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,TWIST1,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,TXNIP,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,UBA52,REACTOME_REGULATION_OF_TP53_ACTIVITY / REACTOME_STABILIZATION_OF_P53
P53-mediated Cell Death,UBB,GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / REACTOME_REGULATION_OF_TP53_ACTIVITY / REACTOME_STABILIZATION_OF_P53
P53-mediated Cell Death,UBC,REACTOME_REGULATION_OF_TP53_ACTIVITY / REACTOME_STABILIZATION_OF_P53
P53-mediated Cell Death,UPP1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,URB2,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,USP10,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING
P53-mediated Cell Death,USP15,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,USP2,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,USP28,GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,USP7,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,VAMP8,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,VDR,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,VWA5A,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,WRAP73,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,WRN,REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,WWOX,GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,WWP1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,XPC,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,YJU2,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,ZBTB16,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,ZFP36L1,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,ZMAT3,HALLMARK_P53_PATHWAY / KEGG_P53_SIGNALING_PATHWAY
P53-mediated Cell Death,ZMPSTE24,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
P53-mediated Cell Death,ZNF365,HALLMARK_P53_PATHWAY
P53-mediated Cell Death,ZNF385A,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING / REACTOME_REGULATION_OF_TP53_ACTIVITY
P53-mediated Cell Death,ZNF385B,GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOMF_P53_BINDING
P53-mediated Cell Death,ZNF420,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES
P53-mediated Cell Death,ZNHIT1,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR / GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR / GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR / GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
Replicative Senescence,ATM,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,ATR,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,CDKN1A,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,CDKN2A,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,CHEK1,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,CHEK2,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,CTC1,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,ERCC1,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,MIR21,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,MME,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,PLA2R1,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,ROMO1,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,SERPINE1,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,TERT,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,TP53,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,WNT16,GOBP_REPLICATIVE_SENESCENCE
Replicative Senescence,WRN,GOBP_REPLICATIVE_SENESCENCE
Stress-induced Senescence,ACD,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,AGO1,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,AGO3,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,AGO4,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,ASF1A,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,ATM,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,BMAL1,GOBP_STRESS_INDUCED_PREMATURE_SENESCENCE
Stress-induced Senescence,BMI1,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CABIN1,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CBX2,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CBX4,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CBX6,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CBX8,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CCNA1,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CCNA2,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CCNE1,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CCNE2,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDK2,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDK4,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDK6,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDKN1A,GOBP_STRESS_INDUCED_PREMATURE_SENESCENCE / REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDKN1B,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDKN2A,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDKN2B,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDKN2C,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,CDKN2D,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,E2F1,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,E2F2,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,E2F3,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,EED,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,EP400,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,EZH2,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,FOS,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H1-0,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H1-1,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H1-2,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H1-3,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H1-4,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H1-5,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H2AB1,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE / REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H2AC14,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE / REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Stress-induced Senescence,H2AC18,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE / REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
